GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,8114904,Garment repair and alteration services,A,All establishments,820,20 largest firms,2002,43,53948,14.8,24072,5817,922
0100000US,,United States,8114904,Garment repair and alteration services,A,All establishments,850,50 largest firms,2002,88,80354,22.0,32562,7675,1329
0100000US,,United States,8114904,Garment repair and alteration services,T,Establishments subject to federal income tax,001,All firms,2002,2545,364774,100.0,122102,28561,7748
0100000US,,United States,8114904,Garment repair and alteration services,T,Establishments subject to federal income tax,804,4 largest firms,2002,21,20907,5.7,11210,2710,408
0100000US,,United States,8114904,Garment repair and alteration services,T,Establishments subject to federal income tax,808,8 largest firms,2002,26,33769,9.3,16139,3940,589
0100000US,,United States,8114904,Garment repair and alteration services,T,Establishments subject to federal income tax,820,20 largest firms,2002,43,53948,14.8,24072,5817,922
0100000US,,United States,8114904,Garment repair and alteration services,T,Establishments subject to federal income tax,850,50 largest firms,2002,88,80354,22.0,32562,7675,1329
0100000US,,United States,8114909,All other repair and related services,A,All establishments,001,All firms,2002,3784,1156064,100.0,351588,80990,15465
0100000US,,United States,8114909,All other repair and related services,A,All establishments,804,4 largest firms,2002,12,134585,11.6,63323,13974,2987
0100000US,,United States,8114909,All other repair and related services,A,All establishments,808,8 largest firms,2002,23,173822,15.0,74990,16811,3296
0100000US,,United States,8114909,All other repair and related services,A,All establishments,820,20 largest firms,2002,39,235038,20.3,87368,19539,3724
0100000US,,United States,8114909,All other repair and related services,A,All establishments,850,50 largest firms,2002,70,321265,27.8,108827,24643,4373
0100000US,,United States,8114909,All other repair and related services,T,Establishments subject to federal income tax,001,All firms,2002,3784,1156064,100.0,351588,80990,15465
0100000US,,United States,8114909,All other repair and related services,T,Establishments subject to federal income tax,804,4 largest firms,2002,12,134585,11.6,63323,13974,2987
0100000US,,United States,8114909,All other repair and related services,T,Establishments subject to federal income tax,808,8 largest firms,2002,23,173822,15.0,74990,16811,3296
0100000US,,United States,8114909,All other repair and related services,T,Establishments subject to federal income tax,820,20 largest firms,2002,39,235038,20.3,87368,19539,3724
0100000US,,United States,8114909,All other repair and related services,T,Establishments subject to federal income tax,850,50 largest firms,2002,70,321265,27.8,108827,24643,4373
0100000US,,United States,812,Personal and laundry services,A,All establishments,001,All firms,2002,201019,72220404,100.0,22908300,5516741,1296540
0100000US,,United States,812,Personal and laundry services,A,All establishments,804,4 largest firms,2002,6314,6708318,9.3,1596592,408299,70920
0100000US,,United States,812,Personal and laundry services,A,All establishments,808,8 largest firms,2002,12555,10003282,13.9,2576843,636998,141772
0100000US,,United States,812,Personal and laundry services,A,All establishments,820,20 largest firms,2002,16920,15619762,21.6,4043173,997410,215453
0100000US,,United States,812,Personal and laundry services,A,All establishments,850,50 largest firms,2002,19954,19614024,27.2,5129840,1263752,264827
0100000US,,United States,812,Personal and laundry services,T,Establishments subject to federal income tax,001,All firms,2002,201019,72220404,100.0,22908300,5516741,1296540
0100000US,,United States,812,Personal and laundry services,T,Establishments subject to federal income tax,804,4 largest firms,2002,6314,6708318,9.3,1596592,408299,70920
0100000US,,United States,812,Personal and laundry services,T,Establishments subject to federal income tax,808,8 largest firms,2002,12555,10003282,13.9,2576843,636998,141772
0100000US,,United States,812,Personal and laundry services,T,Establishments subject to federal income tax,820,20 largest firms,2002,16920,15619762,21.6,4043173,997410,215453
0100000US,,United States,812,Personal and laundry services,T,Establishments subject to federal income tax,850,50 largest firms,2002,19954,19614024,27.2,5129840,1263752,264827
0100000US,,United States,8121,Personal care services,A,All establishments,001,All firms,2002,99454,20217426,100.0,8179812,1953984,535297
0100000US,,United States,8121,Personal care services,A,All establishments,804,4 largest firms,2002,6266,2136239,10.6,765993,177788,58465
0100000US,,United States,8121,Personal care services,A,All establishments,808,8 largest firms,2002,6879,2584754,12.8,938586,220433,68150
0100000US,,United States,8121,Personal care services,A,All establishments,820,20 largest firms,2002,8252,3110580,15.4,1181091,283661,81423
0100000US,,United States,8121,Personal care services,A,All establishments,850,50 largest firms,2002,9060,3553483,17.6,1368259,328091,91483
0100000US,,United States,8121,Personal care services,T,Establishments subject to federal income tax,001,All firms,2002,99454,20217426,100.0,8179812,1953984,535297
0100000US,,United States,8121,Personal care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,6266,2136239,10.6,765993,177788,58465
0100000US,,United States,8121,Personal care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,6879,2584754,12.8,938586,220433,68150
0100000US,,United States,8121,Personal care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,8252,3110580,15.4,1181091,283661,81423
0100000US,,United States,8121,Personal care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,9060,3553483,17.6,1368259,328091,91483
0100000US,,United States,81211,"Hair, nail, and skin care services",A,All establishments,001,All firms,2002,86501,16518082,100.0,7256036,1732669,450479
0100000US,,United States,81211,"Hair, nail, and skin care services",A,All establishments,804,4 largest firms,2002,5602,1569064,9.5,741464,171822,45995
0100000US,,United States,81211,"Hair, nail, and skin care services",A,All establishments,808,8 largest firms,2002,6130,1784728,10.8,863736,202277,51938
0100000US,,United States,81211,"Hair, nail, and skin care services",A,All establishments,820,20 largest firms,2002,7222,2112233,12.8,1019201,242472,62174
0100000US,,United States,81211,"Hair, nail, and skin care services",A,All establishments,850,50 largest firms,2002,7778,2457063,14.9,1186206,281988,71098
0100000US,,United States,81211,"Hair, nail, and skin care services",T,Establishments subject to federal income tax,001,All firms,2002,86501,16518082,100.0,7256036,1732669,450479
0100000US,,United States,81211,"Hair, nail, and skin care services",T,Establishments subject to federal income tax,804,4 largest firms,2002,5602,1569064,9.5,741464,171822,45995
0100000US,,United States,81211,"Hair, nail, and skin care services",T,Establishments subject to federal income tax,808,8 largest firms,2002,6130,1784728,10.8,863736,202277,51938
0100000US,,United States,81211,"Hair, nail, and skin care services",T,Establishments subject to federal income tax,820,20 largest firms,2002,7222,2112233,12.8,1019201,242472,62174
0100000US,,United States,81211,"Hair, nail, and skin care services",T,Establishments subject to federal income tax,850,50 largest firms,2002,7778,2457063,14.9,1186206,281988,71098
0100000US,,United States,812111,Barber shops,A,All establishments,001,All firms,2002,4060,505983,100.0,225951,54750,13221
0100000US,,United States,812111,Barber shops,A,All establishments,804,4 largest firms,2002,201,81772,16.2,40823,10007,1944
0100000US,,United States,812111,Barber shops,A,All establishments,808,8 largest firms,2002,227,99151,19.6,51354,12446,2429
0100000US,,United States,812111,Barber shops,A,All establishments,820,20 largest firms,2002,282,121690,24.1,63561,14981,3143
0100000US,,United States,812111,Barber shops,A,All establishments,850,50 largest firms,2002,331,152348,30.1,77288,18475,3878
0100000US,,United States,812111,Barber shops,T,Establishments subject to federal income tax,001,All firms,2002,4060,505983,100.0,225951,54750,13221
0100000US,,United States,812111,Barber shops,T,Establishments subject to federal income tax,804,4 largest firms,2002,201,81772,16.2,40823,10007,1944
0100000US,,United States,812111,Barber shops,T,Establishments subject to federal income tax,808,8 largest firms,2002,227,99151,19.6,51354,12446,2429
0100000US,,United States,812111,Barber shops,T,Establishments subject to federal income tax,820,20 largest firms,2002,282,121690,24.1,63561,14981,3143
0100000US,,United States,812111,Barber shops,T,Establishments subject to federal income tax,850,50 largest firms,2002,331,152348,30.1,77288,18475,3878
0100000US,,United States,812112,Beauty salons,A,All establishments,001,All firms,2002,73953,15113025,100.0,6754142,1615009,414545
0100000US,,United States,812112,Beauty salons,A,All establishments,804,4 largest firms,2002,5569,1566440,10.4,740025,171763,45975
0100000US,,United States,812112,Beauty salons,A,All establishments,808,8 largest firms,2002,6106,1775546,11.7,853743,200936,52040
0100000US,,United States,812112,Beauty salons,A,All establishments,820,20 largest firms,2002,6910,2064242,13.7,990912,235603,60474
0100000US,,United States,812112,Beauty salons,A,All establishments,850,50 largest firms,2002,7594,2396466,15.9,1148750,273211,69404
0100000US,,United States,812112,Beauty salons,T,Establishments subject to federal income tax,001,All firms,2002,73953,15113025,100.0,6754142,1615009,414545
0100000US,,United States,812112,Beauty salons,T,Establishments subject to federal income tax,804,4 largest firms,2002,5569,1566440,10.4,740025,171763,45975
0100000US,,United States,812112,Beauty salons,T,Establishments subject to federal income tax,808,8 largest firms,2002,6106,1775546,11.7,853743,200936,52040
